read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,label
2757,3438,5.38,6.71,1.31e+08,6.32e+07,1.163,3.697,2.101,1
2499,3503,4.88,6.84,3.33e+07,6.55e+07,1.181,3.697,2.042,0
2028,3536,3.96,6.91,2.19e+07,6.67e+07,1.000,3.697,2.032,1
1559,3074,3.04,6.00,4.75e+07,7.07e+07,1.000,3.697,2.096,1
885,3041,1.73,5.94,4.33e+07,6.26e+07,1.449,3.281,2.120,1
797,2951,1.56,5.76,8.99e+07,7.60e+07,1.300,3.089,2.082,0
792,3041,1.55,5.94,1.04e+08,6.75e+07,1.300,3.089,2.063,0
681,2675,1.33,5.22,7.80e+07,7.82e+07,1.559,3.219,2.082,1
664,2697,1.30,5.27,1.12e+08,7.15e+07,1.718,3.219,2.083,1
676,2714,1.32,5.30,1.03e+08,8.00e+07,1.627,2.832,2.084,1
988,2575,1.93,5.03,1.60e+08,6.88e+07,1.232,2.976,2.100,1
942,2821,1.84,5.51,3.33e+07,8.27e+07,1.232,2.976,2.078,0
514,2060,1.00,4.02,4.07e+07,6.94e+07,1.749,3.079,2.072,1
1637,2619,3.20,5.12,9.09e+07,9.46e+07,1.163,3.697,2.138,0
2081,3496,4.06,6.83,9.59e+07,6.52e+07,1.163,3.697,2.112,0
437,2712,0.85,5.30,1.02e+06,6.95e+07,1.181,2.976,2.038,0
984,2083,1.92,4.07,1.93e+08,1.03e+08,1.232,3.039,2.122,1
2010,2974,3.93,5.81,1.79e+08,5.51e+07,1.181,3.697,2.115,1
1025,2761,2.00,5.39,5.61e+06,6.39e+07,1.181,3.697,2.069,1
1698,2667,3.32,5.21,7.44e+07,7.57e+07,1.120,3.697,2.076,1
3025,3398,5.91,6.64,1.02e+08,6.16e+07,1.120,3.697,2.082,1
1515,3575,2.96,6.98,1.22e+07,6.82e+07,1.120,2.976,2.059,1
885,2674,1.73,5.22,1.19e+08,8.07e+07,1.249,3.219,2.083,0
880,2529,1.72,4.94,1.34e+08,6.85e+07,1.417,3.697,2.098,0
1342,3014,2.62,5.89,6.61e+07,1.13e+08,1.232,3.697,2.117,1
1976,2771,3.86,5.41,8.98e+07,5.86e+07,1.200,3.697,2.155,0
1171,3256,2.29,6.36,2.44e+07,7.02e+07,1.200,3.697,2.083,1
1189,3379,2.32,6.60,9.97e+07,7.34e+07,1.232,3.281,2.080,1
2215,3286,4.33,6.42,1.06e+08,6.64e+07,1.200,3.697,2.077,1
1630,3530,3.18,6.89,1.42e+07,6.65e+07,1.200,3.697,2.040,0
1239,2936,2.42,5.73,8.76e+07,8.19e+07,1.163,3.697,2.109,1
1637,2866,3.20,5.60,9.47e+07,6.37e+07,1.163,3.697,2.109,1
2171,3478,4.24,6.79,4.73e+07,6.45e+07,1.163,3.697,2.032,1
2742,3467,5.36,6.77,4.01e+07,6.41e+07,1.181,3.697,2.027,1
1726,2950,3.37,5.76,2.27e+07,7.59e+07,1.181,3.697,2.046,0
1926,3007,3.76,5.87,5.16e+07,6.98e+07,1.232,3.697,2.096,0
2714,3551,5.30,6.94,4.37e+07,6.73e+07,1.163,3.697,2.071,0
1568,3564,3.06,6.96,1.32e+07,6.78e+07,1.163,3.697,2.031,0
958,2999,1.87,5.86,8.78e+07,7.52e+07,1.232,3.250,2.040,1
882,3000,1.72,5.86,1.09e+08,7.19e+07,1.300,3.250,2.052,1
1350,3102,2.64,6.06,1.02e+08,9.08e+07,1.232,2.976,2.109,1
2450,2993,4.79,5.85,1.02e+08,5.66e+07,1.000,3.697,2.101,1
2634,3376,5.14,6.59,3.70e+07,6.08e+07,1.000,3.697,2.024,0
2227,3447,4.35,6.73,2.65e+07,6.34e+07,1.189,2.976,2.025,1
2332,3344,4.55,6.53,5.77e+07,7.31e+07,0.856,3.697,2.074,0
2852,3282,5.57,6.41,6.24e+07,6.38e+07,0.856,3.697,2.083,1
2798,3423,5.46,6.69,4.18e+07,6.25e+07,1.200,3.697,2.036,0
2723,3429,5.32,6.70,3.96e+07,6.27e+07,1.000,3.697,2.028,1
2717,3416,5.31,6.67,3.94e+07,6.23e+07,1.000,3.697,2.030,0
1626,3102,3.18,6.06,1.41e+07,5.62e+07,1.120,3.697,2.041,1
1493,2677,2.92,5.23,3.59e+07,5.84e+07,1.232,3.697,2.151,1
1247,2635,2.44,5.15,2.74e+07,4.74e+07,1.232,3.697,2.162,1
1479,3046,2.89,5.95,6.37e+07,6.18e+07,1.181,2.976,2.111,1
2711,3262,5.29,6.37,8.67e+07,5.69e+07,1.120,3.697,2.094,1
1434,3262,2.80,6.37,1.10e+07,5.95e+07,1.082,3.697,2.046,0
1820,3330,3.55,6.50,7.30e+07,7.44e+07,1.082,3.697,2.052,0
2716,3308,5.30,6.46,8.19e+07,5.88e+07,1.120,3.697,2.045,1
2339,3401,4.57,6.64,2.92e+07,6.17e+07,1.120,3.697,2.035,1
2646,3473,5.17,6.78,3.74e+07,6.43e+07,1.120,3.697,2.028,1
2803,3524,5.47,6.88,4.19e+07,6.63e+07,1.181,3.697,2.030,1
1583,3535,3.09,6.90,1.34e+07,6.79e+07,1.232,2.976,2.073,0
1117,3400,2.18,6.64,4.25e+07,7.07e+07,1.051,3.697,2.101,0
934,2021,1.82,3.95,3.71e+07,5.40e+07,1.051,3.697,2.089,0
1127,1664,2.20,3.25,1.72e+08,1.38e+08,1.163,3.697,2.100,1
2600,3141,5.08,6.13,1.66e+08,8.52e+07,1.120,3.697,2.045,0
1909,3709,3.73,7.24,1.94e+07,7.34e+07,1.120,3.089,2.012,1
436,3083,0.85,6.02,1.02e+06,6.90e+07,1.749,3.079,2.046,0
643,2759,1.26,5.39,1.22e+08,9.20e+07,1.528,3.697,2.103,0
2054,3191,4.01,6.23,2.36e+08,1.03e+08,1.120,3.905,2.124,0
1572,3557,3.07,6.95,4.48e+07,7.25e+07,1.120,3.905,2.092,0
1775,3669,3.47,7.17,6.45e+07,8.09e+07,1.019,3.599,2.096,1
3107,3486,6.07,6.81,8.78e+07,6.48e+07,1.019,3.599,2.079,0
3037,3464,5.93,6.77,4.92e+07,6.40e+07,1.163,3.697,2.037,1
3024,3549,5.91,6.93,4.88e+07,6.72e+07,1.163,3.697,2.045,1
2890,3620,5.64,7.07,4.46e+07,6.99e+07,1.120,3.697,2.050,1
2814,3448,5.50,6.73,4.58e+07,7.46e+07,1.120,3.697,2.106,1
1959,3163,3.83,6.18,3.20e+07,7.53e+07,1.200,3.079,2.142,0
1164,2606,2.27,5.09,7.29e+07,9.25e+07,1.232,3.281,2.138,1
1331,2955,2.60,5.77,6.40e+07,8.68e+07,1.163,3.281,2.123,1
1584,2896,3.09,5.66,8.50e+07,8.51e+07,1.163,3.039,2.128,0
1827,2823,3.57,5.51,8.32e+07,6.88e+07,1.132,3.697,2.154,0
963,2502,1.88,4.89,4.95e+06,6.43e+07,1.132,3.697,2.129,1
1595,2489,3.12,4.86,1.13e+08,1.01e+08,1.232,3.599,2.150,1
3009,3615,5.88,7.06,1.33e+08,6.98e+07,1.163,3.697,2.114,0
2857,3631,5.58,7.09,4.35e+07,7.03e+07,1.163,3.697,2.063,1
2813,3643,5.49,7.12,4.22e+07,7.08e+07,1.082,3.697,2.064,1
2018,3648,3.94,7.12,2.17e+07,7.12e+07,1.082,3.697,2.067,1
2116,3542,4.13,6.92,7.01e+07,7.37e+07,1.232,3.697,2.148,0
2225,3591,4.35,7.01,5.52e+07,6.96e+07,1.120,3.697,2.151,0
1327,2850,2.59,5.57,4.43e+07,8.03e+07,1.120,3.697,2.111,1
1992,2776,3.89,5.42,8.63e+07,7.90e+07,1.120,3.697,2.102,1
2465,3589,4.81,7.01,3.24e+07,6.87e+07,1.120,3.697,2.075,0
1714,2900,3.35,5.66,4.07e+07,7.61e+07,1.120,3.697,2.107,1
2084,2744,4.07,5.36,7.26e+07,6.76e+07,1.120,3.089,2.127,0
2911,3292,5.69,6.43,4.52e+07,5.78e+07,1.120,3.697,2.076,1
2888,3295,5.64,6.44,4.45e+07,5.79e+07,1.120,3.697,2.052,1
2763,3327,5.40,6.50,4.07e+07,5.91e+07,1.120,3.089,2.073,0
2696,3452,5.27,6.74,3.88e+07,6.36e+07,1.120,3.697,2.068,1
1409,3573,2.75,6.98,1.06e+07,6.92e+07,1.232,3.697,2.068,0
85,2345,0.17,4.58,3.90e+04,6.44e+07,1.343,3.110,2.085,1
985,1604,1.92,3.13,3.42e+08,1.21e+08,1.232,3.110,2.114,0
1036,2849,2.02,5.56,3.41e+08,5.45e+07,1.232,2.976,2.085,0
1027,2882,2.01,5.63,1.17e+08,9.41e+07,1.232,3.250,2.097,0
1022,2995,2.00,5.85,1.13e+08,6.79e+07,1.232,3.250,2.092,1
975,3407,1.90,6.65,1.27e+08,8.12e+07,1.232,2.976,2.071,1
1647,3240,3.22,6.33,1.24e+08,6.57e+07,1.200,3.089,2.096,1
1218,2729,2.38,5.33,3.44e+07,7.37e+07,1.200,3.089,2.113,0
642,2682,1.25,5.24,7.31e+07,8.25e+07,1.200,3.697,2.117,0
1578,3215,3.08,6.28,4.73e+07,9.34e+07,1.163,3.905,2.186,1
2499,3058,4.88,5.97,6.14e+07,5.14e+07,1.163,3.905,2.180,1
1564,2978,3.05,5.82,2.55e+07,5.24e+07,1.232,3.697,2.079,1
714,3139,1.39,6.13,3.06e+07,6.24e+07,1.163,3.089,2.079,0
771,2864,1.51,5.59,6.54e+07,7.22e+07,1.163,3.089,2.118,1
662,3062,1.29,5.98,9.23e+07,7.30e+07,1.232,2.976,2.111,1
940,3362,1.84,6.57,1.16e+08,7.97e+07,1.232,3.141,2.129,1
2178,3191,4.25,6.23,1.21e+08,6.76e+07,1.120,3.697,2.137,0
2717,3467,5.31,6.77,3.94e+07,6.41e+07,1.120,3.697,2.072,1
2761,3505,5.39,6.85,4.07e+07,6.55e+07,1.200,3.089,2.071,0
2855,3528,5.58,6.89,4.35e+07,6.64e+07,1.232,3.697,2.072,1
2886,3560,5.64,6.95,4.44e+07,6.76e+07,1.120,3.697,2.066,1
1495,3526,2.92,6.89,1.19e+07,6.69e+07,1.120,3.697,2.079,1
824,2596,1.61,5.07,1.12e+08,8.60e+07,1.194,2.893,2.159,0
2163,2574,4.22,5.03,1.24e+08,6.39e+07,1.039,3.089,2.143,1
1670,3595,3.26,7.02,1.49e+07,6.89e+07,1.039,3.089,2.070,0
918,3585,1.79,7.00,5.06e+07,8.16e+07,1.051,3.697,2.091,0
1748,2837,3.41,5.54,1.45e+08,1.11e+08,1.051,3.697,2.139,1
2416,2927,4.72,5.72,7.05e+07,6.11e+07,1.000,3.795,2.134,1
1444,3451,2.82,6.74,1.11e+07,6.54e+07,1.000,3.795,2.089,0
876,3134,1.71,6.12,7.77e+07,9.44e+07,1.232,3.599,2.109,1
768,2929,1.50,5.72,7.63e+07,5.77e+07,1.232,3.599,2.155,0
965,3138,1.88,6.13,9.77e+07,8.05e+07,1.343,3.697,2.150,1
965,3522,1.88,6.88,9.77e+07,6.63e+07,1.343,3.697,2.083,1
0,2916,0.00,5.70,0.00e+00,6.88e+07,1.801,2.853,2.069,1
915,2723,1.79,5.32,3.29e+08,8.55e+07,1.232,2.976,2.105,0
915,2588,1.79,5.05,3.29e+08,7.76e+07,1.232,3.219,2.108,0
1082,2406,2.11,4.70,1.79e+08,1.04e+08,1.232,3.219,2.120,1
1676,2858,3.27,5.58,2.12e+08,6.31e+07,1.232,3.219,2.146,1
1744,3242,3.41,6.33,6.32e+07,7.53e+07,1.163,3.219,2.165,0
1865,3162,3.64,6.18,5.14e+07,7.90e+07,1.163,3.289,2.190,1
2026,3058,3.96,5.97,6.25e+07,7.53e+07,1.163,3.697,2.162,1
2698,3478,5.27,6.79,3.88e+07,6.45e+07,1.163,3.697,2.075,1
2771,3464,5.41,6.77,4.10e+07,6.40e+07,1.163,3.697,2.058,0
1638,3630,3.20,7.09,1.43e+07,7.03e+07,1.232,3.697,2.070,0
724,3169,1.41,6.19,3.16e+07,8.77e+07,1.232,3.697,2.081,1
955,2220,1.87,4.34,1.31e+08,9.53e+07,1.232,3.697,2.102,0
934,2446,1.82,4.78,6.34e+07,1.13e+08,1.528,3.697,2.113,0
893,2433,1.74,4.75,4.53e+07,1.03e+08,1.559,3.987,2.120,1
1840,2761,3.59,5.39,6.70e+07,9.71e+07,1.232,3.987,2.157,1
2790,3629,5.45,7.09,4.15e+07,7.03e+07,1.232,3.697,2.152,1
1800,3697,3.52,7.22,1.73e+07,7.29e+07,1.132,3.697,2.109,0
406,3287,0.79,6.42,8.81e+05,7.61e+07,1.132,3.697,2.120,1
1511,3019,2.95,5.90,1.56e+08,8.51e+07,1.163,3.089,2.179,1
1981,3400,3.87,6.64,1.54e+08,6.22e+07,1.163,3.089,2.134,1
464,2418,0.91,4.72,1.15e+06,6.22e+07,1.343,2.976,2.090,1
1154,1870,2.25,3.65,2.24e+08,1.34e+08,1.163,3.141,2.183,0
1603,3110,3.13,6.07,2.12e+08,5.83e+07,1.163,3.141,2.135,1
449,3765,0.88,7.35,1.08e+06,7.56e+07,1.232,2.976,2.075,0
847,3193,1.65,6.24,2.77e+08,8.57e+07,1.232,2.873,2.120,0
1721,3148,3.36,6.15,2.72e+08,7.35e+07,1.200,3.697,2.133,1
874,2677,1.71,5.23,4.08e+06,7.37e+07,1.200,3.697,2.114,1
1455,2444,2.84,4.77,1.21e+08,9.05e+07,1.163,2.986,2.128,1
2835,3261,5.54,6.37,1.34e+08,5.70e+07,1.120,3.089,2.099,1
2742,3446,5.36,6.73,4.01e+07,6.34e+07,1.120,3.089,2.092,1
1577,3608,3.08,7.05,1.33e+07,6.94e+07,1.232,3.697,2.092,1
220,2885,0.43,5.63,1.72e+07,6.90e+07,1.343,3.697,2.091,1
1730,2853,3.38,5.57,1.49e+08,7.89e+07,1.132,3.697,2.121,1
3063,3524,5.98,6.88,1.61e+08,6.63e+07,1.132,3.697,2.102,0
2683,3419,5.24,6.68,3.84e+07,6.24e+07,1.163,3.697,2.072,1
1819,3486,3.55,6.81,1.77e+07,6.48e+07,1.232,2.976,2.075,1
410,2576,0.80,5.03,8.99e+05,6.39e+07,1.232,3.281,2.100,1
0,1646,0.00,3.21,0.00e+00,5.55e+07,1.405,3.281,2.122,1
1215,2109,2.37,4.12,2.83e+08,6.89e+07,1.120,2.996,2.121,1
1828,3070,3.57,6.00,2.58e+08,5.16e+07,1.120,3.697,2.113,1
611,2666,1.19,5.21,1.99e+06,6.38e+07,1.132,3.697,2.094,0
457,1380,0.89,2.70,7.66e+07,1.16e+08,1.294,3.079,2.138,0
1845,2344,3.60,4.58,2.07e+08,6.24e+07,1.120,3.079,2.137,1
1383,3013,2.70,5.88,1.02e+07,5.70e+07,1.120,3.024,2.125,0
531,3039,1.04,5.94,3.01e+07,8.76e+07,1.449,2.976,2.112,1
531,3191,1.04,6.23,3.01e+07,7.29e+07,1.449,2.976,2.111,0
1010,2560,1.97,5.00,2.55e+08,8.95e+07,1.368,3.039,2.246,1
1662,2833,3.25,5.53,2.44e+08,5.98e+07,1.368,3.039,2.208,0
652,3262,1.27,6.37,9.01e+06,6.05e+07,1.815,3.110,2.124,0
1471,3006,2.87,5.87,7.25e+07,7.30e+07,1.232,3.697,2.180,1
2680,3079,5.23,6.01,9.32e+07,5.12e+07,1.120,3.697,2.142,0
1495,3403,2.92,6.65,1.19e+07,6.22e+07,1.120,3.697,2.086,1
1559,3218,3.04,6.29,6.78e+07,7.57e+07,1.163,3.697,2.091,0
2014,3250,3.93,6.35,6.34e+07,5.90e+07,1.163,3.697,2.103,0
740,2891,1.45,5.65,2.92e+06,6.51e+07,1.232,3.697,2.118,1
1602,2803,3.13,5.47,1.04e+08,7.60e+07,1.232,3.697,2.154,0
2561,3484,5.00,6.80,1.15e+08,6.48e+07,1.232,3.697,2.110,0
947,2611,1.85,5.10,4.79e+06,6.77e+07,1.232,3.697,2.070,0
1533,2304,2.99,4.50,8.83e+07,8.15e+07,1.232,3.089,2.148,0
2789,3258,5.45,6.36,1.08e+08,5.74e+07,1.189,3.089,2.111,0
1500,3049,2.93,5.96,1.20e+07,6.48e+07,1.189,3.697,2.082,1
971,2985,1.90,5.83,3.14e+07,1.03e+08,1.163,3.697,2.151,0
1371,2664,2.68,5.20,1.20e+08,7.79e+07,1.163,3.219,2.172,0
1017,2195,1.99,4.29,1.07e+08,7.15e+07,1.516,3.219,2.131,0
1820,2805,3.55,5.48,6.92e+07,8.74e+07,1.163,3.697,2.167,1
2370,3306,4.63,6.46,6.56e+07,5.92e+07,1.163,3.697,2.145,1
2111,3331,4.12,6.51,5.00e+07,6.84e+07,1.200,2.976,2.137,1
2128,3345,4.16,6.53,4.17e+07,6.40e+07,1.000,3.697,2.130,0
1851,3181,3.62,6.21,6.13e+07,7.54e+07,1.000,3.697,2.101,1
1112,3208,2.17,6.27,4.45e+07,6.94e+07,1.343,3.697,2.123,1
831,3405,1.62,6.65,3.56e+07,8.01e+07,1.120,3.697,2.127,0
633,2499,1.24,4.88,3.56e+07,6.34e+07,1.120,3.697,2.142,1
0,1271,0.00,2.48,0.00e+00,8.49e+07,1.780,2.674,2.112,1
1262,2145,2.46,4.19,2.83e+08,6.30e+07,1.232,2.976,2.160,0
1316,2850,2.57,5.57,2.09e+07,6.63e+07,1.232,3.079,2.174,1
887,2974,1.73,5.81,6.70e+07,8.10e+07,1.275,3.079,2.150,1
1125,2633,2.20,5.14,9.42e+07,8.24e+07,1.275,3.211,2.151,1
1369,2583,2.67,5.04,1.12e+08,6.97e+07,1.163,3.211,2.135,0
1313,3650,2.56,7.13,2.75e+07,7.29e+07,1.120,3.697,2.103,1
1220,2483,2.38,4.85,9.94e+07,7.47e+07,1.120,3.697,2.128,1
1893,2347,3.70,4.58,1.08e+08,7.50e+07,1.163,3.599,2.158,1
1540,3529,3.01,6.89,1.27e+07,6.64e+07,1.163,3.599,2.105,0
219,2434,0.43,4.75,2.57e+05,5.90e+07,1.292,2.976,2.096,1
0,1041,0.00,2.03,0.00e+00,8.88e+07,1.294,2.976,2.127,0
895,2106,1.75,4.11,4.27e+08,6.79e+07,1.232,2.976,2.108,0
1933,2555,3.78,4.99,4.22e+08,1.06e+08,1.051,3.697,2.099,0
1038,1361,2.03,2.66,2.91e+07,7.02e+07,1.051,3.795,2.089,0
0,947,0.00,1.85,0.00e+00,1.45e+08,1.796,3.795,2.163,1
1797,2077,3.51,4.06,2.15e+08,6.81e+07,1.051,3.795,2.171,0
2784,3394,5.44,6.63,2.09e+08,6.15e+07,1.051,3.098,2.108,1
1456,3100,2.84,6.05,2.42e+07,7.16e+07,1.232,3.089,2.073,0
1854,2910,3.62,5.68,8.18e+07,6.82e+07,1.113,3.697,2.105,0
2303,3404,4.50,6.65,2.83e+07,6.18e+07,1.113,3.697,2.091,0
911,2363,1.78,4.62,4.43e+06,5.74e+07,1.163,3.697,2.073,0
1424,1861,2.78,3.63,1.09e+08,1.16e+08,1.181,3.697,2.081,1
2495,3079,4.87,6.01,1.26e+08,5.20e+07,1.181,3.089,2.093,1
2093,3015,4.09,5.89,5.08e+07,5.88e+07,1.292,2.976,2.132,0
2352,2808,4.59,5.48,3.72e+07,4.80e+07,1.120,3.697,2.126,1
2484,3286,4.85,6.42,3.29e+07,5.76e+07,1.120,3.697,2.076,1
1653,3608,3.23,7.05,1.46e+07,6.94e+07,1.189,3.697,2.073,1
497,2674,0.97,5.22,1.32e+06,6.59e+07,1.232,3.697,2.088,1
1690,2411,3.30,4.71,1.01e+08,8.47e+07,1.120,3.697,2.119,1
2610,3391,5.10,6.62,1.14e+08,6.17e+07,1.120,3.697,2.104,0
2263,3297,4.42,6.44,5.48e+07,6.84e+07,1.163,3.697,2.108,1
1947,2983,3.80,5.83,5.51e+07,6.23e+07,1.232,3.697,2.130,1
1545,3282,3.02,6.41,4.34e+07,7.72e+07,1.089,3.697,2.127,1
1492,3097,2.91,6.05,3.60e+07,7.77e+07,1.089,3.697,2.156,1
1922,3007,3.75,5.87,7.31e+07,7.74e+07,1.200,3.697,2.130,0
1924,3248,3.76,6.34,2.78e+07,7.05e+07,1.200,3.697,2.100,1
1133,3346,2.21,6.54,4.68e+07,1.05e+08,1.232,3.697,2.128,0
1128,3284,2.20,6.41,4.77e+07,6.76e+07,1.232,3.089,2.148,0
876,3332,1.71,6.51,9.06e+07,7.43e+07,1.232,2.996,2.128,0
967,3128,1.89,6.11,8.68e+07,7.76e+07,1.343,2.976,2.120,1
2013,2942,3.93,5.75,1.18e+08,6.88e+07,1.082,3.697,2.135,1
1575,3562,3.08,6.96,1.32e+07,6.77e+07,1.082,3.697,2.107,1
865,3244,1.69,6.34,1.03e+08,8.07e+07,1.194,3.281,2.137,0
2044,3181,3.99,6.21,1.28e+08,7.10e+07,1.051,3.697,2.162,1
2817,3470,5.50,6.78,4.23e+07,6.42e+07,1.000,3.697,2.087,0
2868,3416,5.60,6.67,4.39e+07,6.23e+07,0.969,3.697,2.046,0
2874,3570,5.61,6.97,4.41e+07,6.80e+07,0.969,3.697,2.055,0
2261,3662,4.42,7.15,2.73e+07,7.15e+07,1.132,3.697,2.073,1
1351,2872,2.64,5.61,3.77e+07,8.19e+07,1.181,3.697,2.106,0
883,2832,1.72,5.53,7.64e+07,7.93e+07,1.182,2.976,2.131,0
846,2567,1.65,5.01,4.45e+07,8.03e+07,1.454,3.697,2.124,1
1953,2563,3.81,5.01,1.22e+08,8.01e+07,1.163,3.697,2.112,1
2230,3681,4.36,7.19,2.65e+07,7.23e+07,1.163,3.697,2.100,0
1559,3648,3.04,7.12,3.86e+07,7.62e+07,1.200,3.382,2.125,0
789,3073,1.54,6.00,2.79e+07,7.89e+07,1.815,3.382,2.164,0
596,2396,1.16,4.68,2.00e+08,8.86e+07,1.639,2.996,2.204,0
1891,2862,3.69,5.59,2.24e+08,6.72e+07,1.132,3.697,2.201,1
2697,3443,5.27,6.72,3.88e+07,6.32e+07,1.132,3.697,2.113,1
2787,3385,5.44,6.61,4.14e+07,6.11e+07,1.163,3.697,2.068,0
2764,3484,5.40,6.80,4.08e+07,6.48e+07,1.232,3.697,2.077,0
2776,3562,5.42,6.96,4.11e+07,6.77e+07,1.120,3.697,2.059,0
2631,3416,5.14,6.67,3.69e+07,6.23e+07,1.120,3.697,2.050,0
2571,3432,5.02,6.70,3.53e+07,6.28e+07,1.132,3.697,2.060,0
2588,3685,5.05,7.20,3.57e+07,7.24e+07,1.132,3.697,2.072,0
2739,3724,5.35,7.27,4.00e+07,7.40e+07,1.132,3.697,2.062,0
2939,3617,5.74,7.06,4.61e+07,6.98e+07,1.132,3.697,2.063,0
3013,3533,5.88,6.90,4.84e+07,6.66e+07,1.181,2.976,2.079,1
1992,3450,3.89,6.74,2.12e+07,6.68e+07,1.181,3.697,2.084,1
1752,3032,3.42,5.92,8.45e+07,1.21e+08,1.120,3.697,2.111,1
2830,3142,5.53,6.14,8.81e+07,5.62e+07,1.120,3.697,2.086,0
2947,3587,5.76,7.01,4.63e+07,6.86e+07,1.232,3.697,2.047,1
2846,3570,5.56,6.97,4.32e+07,6.80e+07,1.200,3.697,2.066,0
2655,3542,5.19,6.92,3.76e+07,6.69e+07,1.200,3.697,2.067,0
2006,3492,3.92,6.82,2.15e+07,6.51e+07,1.181,3.697,2.055,1
1220,3216,2.38,6.28,2.24e+07,6.77e+07,1.181,3.697,2.083,0
1798,3243,3.51,6.33,9.01e+07,7.44e+07,1.163,3.089,2.116,1
1918,3684,3.75,7.20,1.98e+07,7.24e+07,1.163,3.089,2.107,1
1036,2884,2.02,5.63,7.64e+06,8.24e+07,1.765,2.801,2.088,0
1856,2730,3.62,5.33,1.32e+08,7.70e+07,1.132,3.599,2.098,0
2753,3605,5.38,7.04,4.04e+07,6.93e+07,1.132,3.697,2.097,1
1352,3040,2.64,5.94,9.76e+06,6.79e+07,1.343,3.697,2.105,0
612,2056,1.20,4.02,1.33e+08,1.07e+08,1.181,2.873,2.156,0
1943,2626,3.79,5.13,1.57e+08,7.07e+07,1.163,3.089,2.133,0
2503,3088,4.89,6.03,3.34e+07,5.09e+07,1.163,3.089,2.099,1
1842,3217,3.60,6.28,1.81e+07,5.53e+07,1.120,3.697,2.095,0
1974,3427,3.86,6.69,6.02e+07,8.23e+07,1.120,3.697,2.094,0
2650,3413,5.18,6.67,6.31e+07,6.58e+07,1.163,3.697,2.097,1
2567,3723,5.01,7.27,3.52e+07,7.39e+07,1.292,2.976,2.090,1
2600,3741,5.08,7.31,3.61e+07,7.47e+07,0.887,3.697,2.067,1
2935,3711,5.73,7.25,4.60e+07,7.35e+07,0.887,3.697,2.067,1
2927,3631,5.72,7.09,4.57e+07,7.03e+07,1.163,3.697,2.080,0
2347,3530,4.58,6.89,2.94e+07,6.65e+07,1.082,3.697,2.075,0
1859,3665,3.63,7.16,1.84e+07,7.17e+07,1.082,3.697,2.080,0
1338,3011,2.61,5.88,1.48e+07,9.92e+07,1.100,3.795,2.106,1
1354,2916,2.64,5.70,4.36e+07,1.01e+08,1.100,3.795,2.135,1
1613,3515,3.15,6.87,2.45e+07,8.67e+07,1.163,3.924,2.169,1
747,3597,1.46,7.03,1.32e+07,9.35e+07,1.232,3.924,2.139,1
1142,3544,2.23,6.92,4.95e+07,8.14e+07,1.232,3.089,2.112,0
2210,3283,4.32,6.41,6.55e+07,6.03e+07,1.232,3.089,2.114,1
2147,3529,4.19,6.89,2.46e+07,6.64e+07,1.132,3.697,2.077,0
1338,3763,2.61,7.35,9.56e+06,7.55e+07,1.132,3.697,2.076,1
749,3014,1.46,5.89,2.26e+07,8.65e+07,1.163,2.976,2.111,0
1829,2924,3.57,5.71,9.38e+07,7.23e+07,1.120,3.697,2.124,0
2843,3566,5.55,6.96,4.31e+07,6.78e+07,1.120,3.697,2.079,0
2868,3537,5.60,6.91,4.39e+07,6.67e+07,1.232,3.039,2.077,1
2736,3542,5.34,6.92,3.99e+07,6.69e+07,1.120,2.976,2.077,0
2651,3496,5.18,6.83,3.75e+07,6.52e+07,1.120,2.976,2.062,0
2287,3542,4.47,6.92,2.79e+07,6.69e+07,1.232,2.976,2.067,1
1532,3315,2.99,6.47,2.03e+07,7.81e+07,1.232,2.976,2.096,1
555,2288,1.08,4.47,1.12e+07,7.37e+07,1.827,3.281,2.151,0
1418,2436,2.77,4.76,1.34e+08,8.42e+07,1.120,3.697,2.231,1
1418,3152,2.77,6.16,1.34e+08,6.13e+07,1.120,3.697,2.177,1
1553,3156,3.03,6.16,8.47e+07,8.95e+07,1.000,3.697,2.149,0
2373,3396,4.63,6.63,1.28e+08,7.01e+07,1.000,3.697,2.248,0
2323,3499,4.54,6.83,5.52e+07,7.42e+07,1.120,3.697,2.186,1
3017,3606,5.89,7.04,4.86e+07,6.94e+07,1.120,3.697,2.079,1
2873,3642,5.61,7.11,4.40e+07,7.08e+07,1.232,3.697,2.070,1
2789,3579,5.45,6.99,4.15e+07,6.83e+07,1.232,2.976,2.076,1
2825,3579,5.52,6.99,4.26e+07,6.83e+07,1.120,3.697,2.093,0
2767,3687,5.40,7.20,4.08e+07,7.25e+07,1.120,3.697,2.072,0
2796,3638,5.46,7.11,4.17e+07,7.06e+07,1.232,3.697,2.058,1
2955,3585,5.77,7.00,4.66e+07,6.86e+07,1.232,3.697,2.078,0
2200,3729,4.30,7.28,2.58e+07,7.42e+07,1.232,3.697,2.078,1
1407,2751,2.75,5.37,8.97e+07,9.22e+07,1.232,3.697,2.102,1
1120,2411,2.19,4.71,1.01e+08,7.74e+07,1.232,3.697,2.129,1
1639,2913,3.20,5.69,8.93e+07,1.21e+08,1.120,3.955,2.079,0
2707,3127,5.29,6.11,9.07e+07,5.95e+07,1.082,3.955,2.075,0
